id,title,directors,genres_list,prod_companies,vote_average
26686,California Suite,Herbert Ross,"Comedy,Drama,Romance","Columbia Pictures,Rastar Films",6.0
61934,The Long Gray Line,John Ford,"Comedy,Drama","Columbia Pictures Corporation,Rota Productions",6.7
27273,The Flight of Dragons,"Jules Bass,Arthur Rankin, Jr.","Animation,Fantasy,Family",Rankin/Bass Productions,7.0
848,Dragonslayer,Matthew Robbins,Fantasy,"Paramount Pictures,Walt Disney Productions",6.5
9610,Conan the Destroyer,Richard Fleischer,"Adventure,Fantasy,Action","Universal Studios,De Laurentiis Entertainment Group (DEG)",5.8
15035,Fire and Ice,Ralph Bakshi,"Animation,Fantasy,Science Fiction","Polyc International BV,Producers Sales Organization (PSO)",6.2
16127,Forbidden Zone,Richard Elfman,"Comedy,Fantasy",None,7.3
32020,Foxes,Adrian Lyne,"Drama,Thriller",Casablanca Filmworks,5.7
4965,Impostor,Gary Fleder,"Action,Science Fiction,Thriller","Dimension Films,Marty Katz Productions,Mojo Films,PK Pictures",6.1
11891,Kung Pow: Enter the Fist,Steve Oedekerk,"Action,Comedy","Twentieth Century Fox Film Corporation,O Entertainment",6.0
11888,Snow Dogs,Brian Levant,"Adventure,Comedy,Family",Walt Disney Pictures,5.3
150,48 Hrs.,Walter Hill,"Thriller,Action,Comedy,Crime,Drama",Paramount Pictures,6.5
112,Italian for Beginners,Lone Scherfig,"Comedy,Drama,Romance",Zentropa Entertainments,6.5
15050,Brainstorm,Douglas Trumbull,"Science Fiction,Thriller",Metro-Goldwyn-Mayer (MGM),6.3
10423,Dragon: The Bruce Lee Story,Rob Cohen,Drama,"Universal Pictures,Raffaella De Laurentiis Productions",6.8
11710,The Enigma of Kaspar Hauser,Werner Herzog,"Drama,History","Werner Herzog Filmproduktion,Zweites Deutsches Fernsehen (ZDF)",7.5
27378,Heart of Glass,Werner Herzog,"Comedy,Drama,Foreign",Werner Herzog Filmproduktion,6.5
57976,Little Dieter Needs to Fly,Werner Herzog,Documentary,"Werner Herzog Filmproduktion,Zweites Deutsches Fernsehen (ZDF),ZDF Enterprises",7.8
651,M*A*S*H,Robert Altman,"Comedy,Drama,War","Twentieth Century Fox Film Corporation,Aspen Productions (I),Ingo Preminger Productions",6.9
31955,Mrs. Soffel,Gillian Armstrong,"Drama,Romance",Metro-Goldwyn-Mayer (MGM),6.3
20620,Seconds,John Frankenheimer,"Mystery,Science Fiction,Thriller,Drama","Paramount Pictures,Gibraltar Productions,Joel Productions,John Frankenheimer Productions Inc.",7.1
18647,One-Eyed Jacks,Marlon Brando,"Western,Action","Paramount Pictures,Pennebaker Productions",6.2
11362,The Count of Monte Cristo,Kevin Reynolds,"Action,Adventure,Drama,Thriller","Spyglass Entertainment,World 2000 Entertainment,Count of Monte Cristo Ltd.,Touchstone Pictures",7.3
2637,The Mothman Prophecies,Mark Pellington,"Drama,Horror,Mystery",Lakeshore Entertainment,6.1
10229,A Walk to Remember,Adam Shankman,"Drama,Romance","DiNovi Pictures,Pandora Pictures,Gaylord Films,Warner Bros.",7.5
12659,Beijing Bicycle,Wang Xiaoshuai,Drama,"Arc Light Films,Pyramid Productions",6.7
35650,Maelström,Denis Villeneuve,Drama,"Téléfilm Canada,Max Films Productions,Société de Développement des Entreprises Culturelles (SODEC)",6.3
9606,Metropolis,Rintaro,"Animation,Science Fiction","Bandai Visual Company,Destination Films,Toho Company,DENTSU Music And Entertainment,Tezuka Production Company Ltd.,Madhouse,King Record Co.,Kadokawa Shoten Publishing Co.,Sony Pictures Television,Studio 4°C,Imagica Corp.,Metropolis Project",6.8
11447,The Son's Room,Nanni Moretti,Drama,"Bac Films,Rai Cinemafiction,Canal+,Sacher Film,Telepiù",6.3
16550,Storytelling,Todd Solondz,"Comedy,Drama","New Line Cinema,Killer Films,Good Machine",6.4
34723,The Adventures of Huck Finn,Stephen Sommers,"Action,Adventure,Drama,Family",Walt Disney Pictures,6.2
31674,Cousins,Joel Schumacher,"Comedy,Romance",Paramount Pictures,5.1
52744,Falling in Love,Ulu Grosbard,"Drama,Romance",Paramount Pictures,6.4
20009,Slackers,Dewey Nicks,"Comedy,Romance","Sony Pictures,Screen Gems",5.4
2084,Birthday Girl,Jez Butterworth,"Comedy,Crime,Thriller","HAL Films,Mirage Enterprises,Film4",6.1
51044,Carmen Jones,Otto Preminger,"Drama,Music,Romance",Carlyle Productions,6.8
29475,The Five Heartbeats,Robert Townsend,"Drama,Music",Twentieth Century Fox Film Corporation,7.9
4267,Get Out Your Handkerchiefs,Bertrand Blier,"Romance,Comedy,Drama","CAPAC,Belga Films",6.9
4031,Going Places,Bertrand Blier,"Drama,Comedy","CAPAC,S.N. Prodis,Universal Pictures France,Uranus Productions",7.1
11594,The Hunchback of Notre Dame,Jean Delannoy,"Horror,Drama,History","Panitalia,Paris Film Productions",6.9
19562,The Magnificent One,Philippe de Broca,"Action,Comedy","Mondex Films,Les Films Ariane,Cerito Films",7.2
11870,Big Fat Liar,Shawn Levy,"Comedy,Family",Universal Pictures,5.6
9884,Collateral Damage,Andrew Davis,"Action,Thriller,Drama","David Foster Productions,Bel Air Entertainment,Warner Bros.,Hacienda Productions",5.5
11535,Rollerball,John McTiernan,"Action,Science Fiction,Thriller","Atlas Entertainment,Toho-Towa,Mosaic Media Group,Yorktown Productions,Helkon Media AG,Metro-Goldwyn-Mayer (MGM)",3.4
27593,"Scotland, Pa.",Billy Morrissette,"Comedy,Crime","Abandon Pictures,Paddy Wagon Productions,Veto Chip Productions",5.9
11212,Baby's Day Out,Patrick Read Johnson,"Action,Adventure,Comedy,Family",Twentieth Century Fox Film Corporation,5.8
29887,Bright Eyes,David Butler,"Drama,Family,Music",Fox Film Corporation,6.3
28345,Heidi,Allan Dwan,"Drama,Family,Music",Twentieth Century Fox Film Corporation,7.2
21845,Rookie of the Year,Daniel Stern,"Comedy,Family",Twentieth Century Fox Film Corporation,5.8
11528,The Sandlot,David M. Evans,"Comedy,Family","Twentieth Century Fox Film Corporation,Island World",7.1
2441,Cows,Julio Médem,Drama,"Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA),Departamento de Cultura del Gobierno Vasco,Idea",5.2
931,Don't Look Now,Nicolas Roeg,"Thriller,Drama,Horror","Casey Productions,Eldorado Films",7.1
17130,Crossroads,Tamra Davis,"Action,Adventure,Comedy,Drama,Family,Music,Romance","Paramount Pictures,MTV Films",4.7
10592,Hart's War,Gregory Hoblit,"Drama,War","David Foster Productions,Cheyenne Enterprises,Metro-Goldwyn-Mayer (MGM),David Ladd Films",5.9
8470,John Q,Nick Cassavetes,"Drama,Thriller,Crime","New Line Cinema,Burg/Koules Productions,Evolution Entertainment",7.0
16690,Return to Never Land,"Robin Budd,Donovan Cook","Adventure,Fantasy,Animation,Family","Walt Disney Pictures,Walt Disney Television Animation,Walt Disney Animation Australia,DisneyToon Studios,Walt Disney Animation Canada",6.1
39939,Super Troopers,Jay Chandrasekhar,"Comedy,Crime,Mystery","Fox Searchlight Pictures,Broken Lizard Industries",6.6
9272,The Good Son,Joseph Ruben,"Drama,Horror,Thriller",Twentieth Century Fox Film Corporation,6.2
14778,Last Orders,Fred Schepisi,"Comedy,Drama","Scala Productions,MBP (Germany),Future Films,winchester films",6.0
19137,After the Fox,Vittorio De Sica,"Crime,Comedy","Nancy Enterprises Inc. (I),Cinecitta Italiana Stabilimenti Cinematografici,Compagnia Cinematografica Montoro (CCM)",5.8
32499,The Bad and the Beautiful,Vincente Minnelli,"Drama,Romance",Metro-Goldwyn-Mayer (MGM),7.4
33668,Designing Woman,Vincente Minnelli,"Comedy,Romance",Metro-Goldwyn-Mayer (MGM),5.1
39282,Funny Lady,Herbert Ross,"Comedy,Drama,Music,Romance",Columbia Pictures Corporatio,5.1
40687,The Heartbreak Kid,Elaine May,"Comedy,Romance","Twentieth Century Fox Film Corporation,Palomar Pictures",6.8
37230,Saturday Night and Sunday Morning,Karel Reisz,Drama,Woodfall Film Productions,6.9
993,Sleuth,Joseph L. Mankiewicz,"Thriller,Mystery",Palomar Pictures,7.5
11698,Stroszek,Werner Herzog,Drama,"Werner Herzog Filmproduktion,Zweites Deutsches Fernsehen (ZDF)",7.0
41357,Summer of '42,Robert Mulligan,"Comedy,Drama,Romance",Warner Bros.,6.5
42458,A Touch of Class,Melvin Frank,"Comedy,Romance","Brut Productions,Joseph E. Levine Productions",6.0
14475,Used Cars,Robert Zemeckis,"Action,Comedy",Columbia Pictures Corporation,6.3
43715,The Deadly Mantis,Nathan H. Juran,"Thriller,Horror,Romance,Science Fiction",Universal International Pictures (UI),5.3
10052,Dragonfly,Tom Shadyac,Drama,"Universal Pictures,Spyglass Entertainment,Shady Acres Entertainment,Gran Via Productions,Kalima Productions GmbH & Co. KG,NDE Productions",6.2
11979,Queen of the Damned,Michael Rymer,"Drama,Fantasy,Horror","Village Roadshow Pictures,NPV Entertainment,Warner Bros.,WV Films LLC,Material",5.5
35868,Green Dragon,Timothy Linh Bui,"Action,Adventure,Drama",None,5.5
13791,How to Kill Your Neighbor's Dog,Michael Kalesniko,"Comedy,Drama",None,6.5
9991,Mean Machine,Barry Skolnick,"Comedy,Drama",SKA Films,6.1
480,Monsoon Wedding,Mira Nair,"Comedy,Drama,Romance","IFC Films,Mirabai Films,The Criterion Collection",6.8
18984,Scratch,Doug Pray,"Documentary,Music",None,7.8
23479,The Bad News Bears,Michael Ritchie,"Comedy,Family",Paramount Pictures,7.0
66946,The Bad News Bears Go to Japan,John Berry,"Comedy,Family","Paramount Pictures,Toei Company,Michael Ritchie Productions",5.5
19050,The Bad News Bears in Breaking Training,Michael Pressman,"Comedy,Family",Paramount Pictures,6.0
38442,The Firemen's Ball,Miloš Forman,"Comedy,Drama",Filmové Studio Barrandov,7.1
39387,Loves of a Blonde,Miloš Forman,"Comedy,Drama,Romance","Filmové Studio Barrandov,CBK,Sebor",6.8
15999,Vampire Hunter D: Bloodlust,Yoshiaki Kawajiri,"Action,Adventure,Animation,Fantasy,Horror,Mystery,Science Fiction","Movic,Madhouse",7.0
614,Wild Strawberries,Ingmar Bergman,Drama,"Svensk Filmindustri (SF),The Criterion Collection",7.9
2752,40 Days and 40 Nights,Michael Lehmann,"Comedy,Romance","Miramax Films,Universal Pictures,Working Title Films",5.2
10590,We Were Soldiers,Randall Wallace,"Action,History,War","Icon Entertainment International,Wheelhouse Entertainment,Motion Picture Production GmbH & Co. Erste KG",6.7
40723,Trouble Every Day,Claire Denis,"Drama,Horror","Rezo Films,Messaoud/a Films,Dacia Films,Kinétique Inc.",5.9
22910,The Big Bird Cage,Jack Hill ,"Action,Crime,Drama",New World Pictures,5.9
42517,The Big Doll House,Jack Hill ,"Action,Drama",New World Pictures,6.0
40364,The Church,Michele Soavi,Horror,"Cecchi Gori Group Tiger Cinematografica,Reteitalia,ADC Films",5.8
13225,FernGully: The Last Rainforest,Bill Kroyer,"Fantasy,Animation,Science Fiction,Family","Twentieth Century Fox Film Corporation,Kroyer Films,Youngheart Productions,FAI Films",6.1
21380,Hell of the Living Dead,"Bruno Mattei,Claudio Fragasso",Horror,"Films Dara,Beatrice Film",5.4
46717,Intersection,Mark Rydell,"Drama,Romance",Paramount Pictures,5.1
20465,StageFright: Aquarius,Michele Soavi,Horror,"Filmirage,DMV Distribuzione",6.3
7219,Zombie Flesh Eaters,Lucio Fulci,Horror,Variety Film Production,6.4
18649,My Favorite Brunette,Elliott Nugent,"Comedy,Thriller,Mystery,Romance",Hope Enterprises,6.6
18646,Royal Wedding,Stanley Donen,"Comedy,Music,Romance",Metro-Goldwyn-Mayer (MGM),6.3
17058,Scarlet Street,Fritz Lang,Drama,"Diana Production,Fritz Lang Productions",7.7
13950,All About the Benjamins,Kevin Bray,"Action,Adventure,Comedy",New Line Cinema,5.9
2135,The Time Machine,Simon Wells,"Science Fiction,Adventure,Action","DreamWorks SKG,Warner Bros.",5.8
31651,The Field,Jim Sheridan,Drama,"Sovereign Pictures,Granada Television,Noel Pearson",7.0
47869,Hidden Agenda,Ken Loach,"Mystery,Drama,Thriller","Hemdale Film,Initial (II)",6.6
965,The Magnificent Ambersons,Orson Welles,"Romance,Drama","RKO Radio Pictures,Mercury Productions",7.5
10889,Gloria,John Cassavetes,"Drama,Action,Thriller,Crime",Columbia Pictures,7.2
54287,Hangar 18,James L. Conway,"Action,Science Fiction,Thriller",Sunn Classic Pictures,5.1
65262,He Knows You're Alone,Armand Mastroianni,Horror,Metro-Goldwyn-Mayer (MGM),5.3
10935,Heaven's Gate,Michael Cimino,"Action,Drama,History,Western","United Artists,The Criterion Collection",6.5
44004,Hero at Large,Martin Davidson,"Action,Comedy,Drama","Kings Road Entertainment,Metro-Goldwyn-Mayer (MGM)",6.4
32030,Hopscotch,Ronald Neame,"Action,Adventure,Comedy,Thriller",None,6.7
29343,Humanoids from the Deep,Barbara Peeters,"Horror,Science Fiction",New World Pictures,5.9
7988,The Island,Michael Ritchie,"Action,Adventure,Drama",Universal Pictures,5.2
15310,The Jazz Singer,Richard Fleischer,"Drama,Music,Romance",EMI Films,5.9
17909,Who's Singin' Over There?,Slobodan Šijan,"Drama,Comedy,Adventure",Centar Film,8.0
26843,Lion of the Desert,Moustapha Akkad,"Action,History,War",Falcon International Productions,7.5
27458,Little Darlings,Ronald F. Maxwell,"Comedy,Drama",Paramount Pictures,6.6
14807,The Long Good Friday,John Mackenzie,"Crime,Drama,Action,Thriller","British Lion Film Corporation,HandMade Films,Calendar Productions",7.1
14729,The Long Riders,Walter Hill,"Western,History",United Artists,6.6
39543,Mon Oncle d'Amérique,Alain Resnais,"Comedy,Drama,Romance","Philippe Dussart,TF1,Andrea Films",7.4
39578,The Monster Club,Roy Ward Baker,"Comedy,Horror",Amicus Productions,5.5
3418,Death Watch,Bertrand Tavernier,"Drama,Science Fiction","Films A2,Sara Films,Société Française de Production (SFP),Gaumont International,TV13 Filmproduktion,Little Bear",6.0
30924,Motel Hell,Kevin Connor,"Comedy,Horror",Camp Hill,6.1
14929,Mother's Day,Charles Kaufman,"Action,Comedy,Horror",Duty Productions,5.4
75552,The Mountain Men,Richard Lang,"Action,Adventure,Western","Columbia Pictures Corporation,Polyc International BV",5.6
18910,The Ninth Configuration,William Peter Blatty,"Comedy,Drama,Horror,Thriller",Ninth Configuration,7.1
24919,Burial Ground,Andrea Bianchi,Horror,Stefano Film,5.3
26200,The Nude Bomb,Clive Donner,"Action,Comedy,Crime,Mystery",None,5.1
24032,"Oh, God!",Carl Reiner,"Fantasy,Comedy",Warner Bros.,6.3
26179,Oh Heavenly Dog,Joe Camp,"Comedy,Thriller,Crime",Mulberry Square Productions,5.6
4499,"Pepi, Luci, Bom",Pedro Almodóvar,Comedy,Fígaro Films,6.7
11333,Super Fuzz,Sergio Corbucci,"Fantasy,Action,Comedy,Science Fiction","El Pico S.A.,Transcinema",6.5
425,Ice Age,Chris Wedge,"Animation,Comedy,Family,Adventure","Twentieth Century Fox Film Corporation,Blue Sky Studios,Twentieth Century Fox Animation",7.1
1576,Resident Evil,Paul W.S. Anderson,"Horror,Action,Science Fiction","Impact Pictures,Davis-Films,New Legacy,Constantin Film Produktion",6.4
5851,Showtime,Tom Dey,"Action,Comedy","Village Roadshow Pictures,NPV Entertainment,Warner Bros.,Tribeca Productions,Overbrook Entertainment,Material",5.3
25014,Harrison's Flowers,Elie Chouraqui,"Drama,Romance,War","StudioCanal,Canal+,Sirena Film,7 Films Cinéma,France 2 Cinéma,Sept Films Cinema",6.6
15647,Kissing Jessica Stein,Charles Herman-Wurmfeld,Comedy,"Fox Searchlight Pictures,Eden Wurmfeld Films,Cineric,Michael Alden Productions,Brad Zions Films",5.9
38880,Promises,"Justine Shapiro,Carlos Bolado,B.Z. Goldberg",Documentary,Promises Film Project,7.6
1391,Y Tu Mamá También,Alfonso Cuarón,"Drama,Romance","Bésame Mucho Pictures,Producciones Anhelo,The Criterion Collection",7.3
18172,All the Right Moves,Michael Chapman,"Romance,Drama","Twentieth Century Fox Film Corporation,Lucille Ball Productions",5.5
24248,Barabbas,Richard Fleischer,"Adventure,Drama,History","Columbia Pictures Corporation,Dino de Laurentiis Cinematografica",6.8
14605,The Ghost Breakers,George Marshall,Comedy,Paramount Pictures,7.1
17804,The Paleface,Norman Z. McLeod,"Comedy,Western",Paramount Pictures,6.0
31805,Road to Morocco,David Butler,Comedy,Paramount Pictures,7.4
13861,Road to Singapore,Victor Schertzinger,Comedy,Paramount Pictures,6.7
29021,Road to Utopia,Hal Walker,Comedy,Paramount Pictures,6.5
13006,Split Second,Tony Maylam,"Thriller,Action,Horror,Science Fiction,Crime","Entertainment,Muse Productions,Challenge Film Corporation,XYZ Funding N.V.",5.8
28213,A Tale of Springtime,Éric Rohmer,"Comedy,Drama,Romance","Les Films du Losange,Investimage,Compagnie Eric Rohmer (CER)",7.4
10627,Taps,Harold Becker,Drama,Twentieth Century Fox Film Corporation,6.5
28124,Seems Like Old Times,Jay Sandrich,"Comedy,Romance",Rastar Films,6.3
11563,The Young Master,Jackie Chan,"Action,Comedy",None,7.0
15119,Shogun Assassin,"Robert Houston,Kenji Misumi","Adventure,Action","Toho Company,Baby Cart,Katsu Production Co. Ltd.",6.9
12705,Smokey and the Bandit II,Hal Needham,"Action,Comedy",Universal Pictures,5.1
11006,Smokey and the Bandit,Hal Needham,"Action,Adventure,Comedy",Universal Pictures,6.8
40072,Spetters,Paul Verhoeven,"Drama,Romance","Endemol Entertainment,VSE Film",6.0
21629,Stir Crazy,Sidney Poitier,Comedy,Columbia Pictures Corporation,6.7
16026,Sällskapsresan - eller finns det svenskt kaffe på grisfesten?,"Lasse Åberg,Peter Hald",Comedy,"Europa Film,Viking Films,Rifilm",6.2
36586,Blade II,Guillermo del Toro,"Fantasy,Horror,Action,Thriller","New Line Cinema,Amen Ra Films,Milk & Honey,Imaginary Forces,Justin Pictures,Linovo Productions GmbH & Co. KG,Pacific Title and Art Studio,Marvel Enterprises",6.3
18292,George Washington,David Gordon Green,Drama,None,6.4
29394,Homicidal,William Castle,"Horror,Mystery,Thriller",William Castle Productions,5.4
29402,Mr. Sardonicus,William Castle,Horror,"Columbia Pictures,William Castle Productions",5.4
29396,Strait-Jacket,William Castle,"Drama,Horror,Thriller",William Castle Productions,6.3
15028,Clockstoppers,Jonathan Frakes,"Adventure,Family,Science Fiction,Thriller","Paramount Pictures,Nickelodeon Movies,Valhalla Motion Pictures",4.9
15028,Clockstoppers,Jonathan Frakes,"Adventure,Family,Science Fiction,Thriller","Paramount Pictures,Nickelodeon Movies,Valhalla Motion Pictures",4.9
15028,Clockstoppers,Jonathan Frakes,"Adventure,Family,Science Fiction,Thriller","Paramount Pictures,Nickelodeon Movies,Valhalla Motion Pictures",4.9
15028,Clockstoppers,Jonathan Frakes,"Adventure,Family,Science Fiction,Thriller","Paramount Pictures,Nickelodeon Movies,Valhalla Motion Pictures",4.9
9275,Death to Smoochy,Danny DeVito,"Comedy,Crime,Drama,Thriller","Senator Film Produktion,Mad Chance,Warner Bros.,Filmfour",5.9
4547,Panic Room,David Fincher,"Crime,Drama,Thriller","Hofflund/Polone,Indelible Productions",6.6
14635,The Rookie,John Lee Hancock,"Drama,Family","Walt Disney Pictures,Gran Via Productions,98 MPH Productions",6.5
29135,No Such Thing,Hal Hartley,"Comedy,Fantasy,Drama",None,5.7
1791,The Piano Teacher,Michael Haneke,"Drama,Romance","Arte,Canal+,Bayerischer Rundfunk (BR),Bavaria Film International,Centre National de la Cinématographie (CNC)",7.2
35651,Time Out,Laurent Cantet,Drama,"Procirep,Haut et Court,Rhône-Alpes Cinéma,Canal+,Arte France Cinéma,Centre National de la Cinématographie (CNC),Media Programme of the European Community,Centre Européen Cinématographique Rhône-Alpes,Sofica Sofinergie 5,Havas Images",5.5
22784,Boxcar Bertha,Martin Scorsese,"Crime,Drama,Romance,Thriller",American International Pictures (AIP),6.0
40814,Crimes of Passion,Ken Russell,"Romance,Drama,Thriller,Horror,Crime","New World Pictures,Planet Productions,China Blue Productions",5.9
53426,The Evil That Men Do,J. Lee Thompson,"Adventure,Crime,Thriller,Action","Incorporated Television Company (ITC),Zuleika Farms,Capricorn,Producciones Cabo S.A.",5.5
